route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
982241,100,128,128 (PORTE D'ORLEANS-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
872225,100,129,129 (PORTE DES LILAS-METRO <-> MAIRIE DE MONTREUIL-METRO),,3,,FFFFFF,000000
872226,100,129,129 (MAIRIE DE MONTREUIL-METRO <-> PORTE DES LILAS-METRO),,3,,FFFFFF,000000
982643,100,131,131 (PORTE D'ITALIE-METRO <-> RUNGIS - LA FRATERNELLE RER),,3,,FFFFFF,000000
982644,100,131,131 (PORTE D'ITALIE-METRO <-> RUNGIS - LA FRATERNELLE RER),,3,,FFFFFF,000000
891512,100,132,132 (BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT),,3,,FFFFFF,000000
976941,100,132,132 (BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT),,3,,FFFFFF,000000
976942,100,132,132 (BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT),,3,,FFFFFF,000000
988168,100,133,133 ((SARCELLES-BOIS D'ECOUEN - LE BOUR) <-> LE BOURGET-RER),,3,,FFFFFF,000000
990977,100,133,133 (BOIS D'ECOUEN <-> LE BOURGET RER),,3,,FFFFFF,000000
990978,100,133,133 (BOIS D'ECOUEN <-> LE BOURGET RER),,3,,FFFFFF,000000
990979,100,133,133 (GARE DE SARCELLES-SAINT-BRICE <-> LE BOURGET RER),,3,,FFFFFF,000000
990980,100,133,133 (GARE DE SARCELLES-SAINT-BRICE <-> LE BOURGET RER),,3,,FFFFFF,000000
1005811,100,134,134 (FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM),,3,,FFFFFF,000000
1005812,100,134,134 (FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM),,3,,FFFFFF,000000
1005813,100,134,134 (FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM),,3,,FFFFFF,000000
1005814,100,134,134 (FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM),,3,,FFFFFF,000000
982421,100,137,137 (PORTE DE CLIGNANCOURT <-> ZONE INDUSTRIELLE NORD),,3,,FFFFFF,000000
982422,100,137,137 (PORTE DE CLIGNANCOURT <-> ZONE INDUSTRIELLE NORD),,3,,FFFFFF,000000
982399,100,138,138 (PORTE DE CLICHY-METRO <-> ERMONT-EAUBONNE RER-SNCF),,3,,FFFFFF,000000
982400,100,138,138 (PORTE DE CLICHY-METRO <-> ERMONT-EAUBONNE RER-SNCF),,3,,FFFFFF,000000
1013805,100,139,139 (PORTE DE LA VILLETTE <-> SAINT-OUEN RER),,3,,FFFFFF,000000
1013806,100,139,139 (PORTE DE LA VILLETTE <-> SAINT-OUEN RER),,3,,FFFFFF,000000
997310,100,140,140 (GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL),,3,,FFFFFF,000000
997311,100,140,140 (GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL),,3,,FFFFFF,000000
997312,100,140,140 (GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL),,3,,FFFFFF,000000
997313,100,140,140 (GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL),,3,,FFFFFF,000000
982425,100,141,141 (LA DEFENSE-METRO-RER-TRAMWAY <-> LYCEE DE RUEIL),,3,,FFFFFF,000000
982426,100,141,141 (LA DEFENSE-METRO-RER-TRAMWAY <-> LYCEE DE RUEIL),,3,,FFFFFF,000000
982427,100,141,141 (LA DEFENSE-METRO-RER-TRAMWAY <-> MADELEINE DANIELOU),,3,,FFFFFF,000000
982428,100,141,141 (LA DEFENSE-METRO-RER-TRAMWAY <-> MADELEINE DANIELOU),,3,,FFFFFF,000000
982429,100,141,141 (BOULEVARD DE LA SEINE <-> MADELEINE DANIELOU),,3,,FFFFFF,000000
982430,100,141,141 (BOULEVARD DE LA SEINE <-> MADELEINE DANIELOU),,3,,FFFFFF,000000
982431,100,141,141 (LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT CUCUFA),,3,,FFFFFF,000000
982432,100,141,141 (LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT CUCUFA),,3,,FFFFFF,000000
1005823,100,143,143 (LE BOURGET-RER <-> LYCEE EUGENE DELACROIX),,3,,FFFFFF,000000
1005824,100,143,143 (LE BOURGET-RER <-> LYCEE EUGENE DELACROIX),,3,,FFFFFF,000000
1005825,100,143,143 (LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY-SOUS-BOIS RER),,3,,FFFFFF,000000
1005826,100,143,143 (LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY-SOUS-BOIS RER),,3,,FFFFFF,000000
900391,100,143,143 (ROSNY-SOUS-BOIS RER <-> ROSNY-SOUS-BOIS RER),,3,,FFFFFF,000000
900392,100,143,143 (ROSNY-SOUS-BOIS RER <-> ROSNY 2 - NORD),,3,,FFFFFF,000000
900393,100,143,143 (LE BOURGET-RER.),,3,,FFFFFF,000000
982250,100,143,143 (LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY 2 - CENTRE COMMERCIAL),,3,,FFFFFF,000000
1013890,100,144,144 (LA DEFENSE-METRO-RER-TRAMWAY <-> SURESNES DE GAULLE),,3,,FFFFFF,000000
1013891,100,144,144 (LA DEFENSE-METRO-RER-TRAMWAY <-> SURESNES DE GAULLE),,3,,FFFFFF,000000
1013892,100,144,144 (LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
1013893,100,144,144 (LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
942368,100,144,144 (LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
1005803,100,145,145 (EGLISE DE PANTIN-METRO <-> CIMETIERE DE VILLEMOMBLE),,3,,FFFFFF,000000
1005804,100,145,145 (EGLISE DE PANTIN-METRO <-> CIMETIERE DE VILLEMOMBLE),,3,,FFFFFF,000000
1005805,100,146,146 (LE BOURGET-RER <-> LES BOSQUETS),,3,,FFFFFF,000000
1005806,100,146,146 (LE BOURGET-RER <-> LES BOSQUETS),,3,,FFFFFF,000000
900329,100,146,146 (CHANZY),,3,,FFFFFF,000000
1005833,100,147,147 (EGLISE DE PANTIN-METRO <-> SEVRAN-AVENUE RONSARD),,3,,FFFFFF,000000
1005834,100,147,147 (EGLISE DE PANTIN-METRO <-> SEVRAN-AVENUE RONSARD),,3,,FFFFFF,000000
900404,100,147,147 (SEVRAN-AVENUE RONSARD <-> VICTOR HUGO - JULES GUESDE),,3,,FFFFFF,000000
1005773,100,148,148 (PABLO PICASSO-METRO-TRAMWAY <-> GARONOR),,3,,FFFFFF,000000
1005774,100,148,148 (PABLO PICASSO-METRO-TRAMWAY <-> GARONOR),,3,,FFFFFF,000000
1005851,100,148,148 (BOBIGNY - PABLO PICASSO <-> MUSEE DE L'AIR ET DE L'ESPACE),,3,,FFFFFF,000000
1005852,100,148,148 (BOBIGNY - PABLO PICASSO <-> MUSEE DE L'AIR ET DE L'ESPACE),,3,,FFFFFF,000000
1013807,100,150,150 (PORTE DE LA VILLETTE <-> PIERREFITTE - STAINS RER),,3,,FFFFFF,000000
1013808,100,150,150 (PORTE DE LA VILLETTE <-> PIERREFITTE - STAINS RER),,3,,FFFFFF,000000
991056,100,151,151 (PORTE DE PANTIN <-> JOUHAUX - BLUM),,3,,FFFFFF,000000
991057,100,151,151 (PORTE DE PANTIN <-> JOUHAUX - BLUM),,3,,FFFFFF,000000
1005793,100,152,152 (PORTE DE LA VILLETTE <-> ZA DU PONT YBLON),,3,,FFFFFF,000000
1005794,100,152,152 (PORTE DE LA VILLETTE <-> ZA DU PONT YBLON),,3,,FFFFFF,000000
1005795,100,152,152 (PORTE DE LA VILLETTE <-> ZAC DES TULIPES NORD),,3,,FFFFFF,000000
1005796,100,152,152 (PORTE DE LA VILLETTE <-> ZAC DES TULIPES NORD),,3,,FFFFFF,000000
1013820,100,153,153 (PORTE DE LA CHAPELLE <-> MOULIN NEUF),,3,,FFFFFF,000000
1013821,100,153,153 (PORTE DE LA CHAPELLE <-> MOULIN NEUF),,3,,FFFFFF,000000
969046,100,153,153 (PORTE DE LA CHAPELLE <-> CITE FLOREAL),,3,,FFFFFF,000000
1013841,100,154,154 (SAINT-DENIS - UNIVERSITE <-> GARE D'ENGHIEN-LES-BAINS),,3,,FFFFFF,000000
1013842,100,154,154 (SAINT-DENIS - UNIVERSITE <-> GARE D'ENGHIEN-LES-BAINS),,3,,FFFFFF,000000
938414,100,154,154 (SAINT-DENIS - UNIVERSITE <-> CYGNE D'ENGHIEN),,3,,FFFFFF,000000
1000405,100,156,156 (UNIVERSITE - PARIS 13 <-> GARE D'EPINAY-VILLETANEUSE),,3,,FFFFFF,000000
1000406,100,156,156 (UNIVERSITE - PARIS 13 <-> GARE D'EPINAY-VILLETANEUSE),,3,,FFFFFF,000000
982275,100,157,157 (PONT DE NEUILLY-METRO <-> BOULEVARD DE LA SEINE),,3,,FFFFFF,000000
982276,100,157,157 (PONT DE NEUILLY-METRO <-> BOULEVARD DE LA SEINE),,3,,FFFFFF,000000
959183,100,158,158 (PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
990963,100,158,158 (PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
990964,100,158,158 (PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
982629,100,159,159 (LA DEFENSE-METRO-RER-TRAMWAY <-> CITE DU VIEUX PONT),,3,,FFFFFF,000000
982630,100,159,159 (LA DEFENSE-METRO-RER-TRAMWAY <-> CITE DU VIEUX PONT),,3,,FFFFFF,000000
982277,100,160,160 (PONT DE SEVRES-METRO <-> NANTERRE-PREFECTURE RER),,3,,FFFFFF,000000
982278,100,160,160 (PONT DE SEVRES-METRO <-> NANTERRE-PREFECTURE RER),,3,,FFFFFF,000000
991010,100,162,162 (LOUIS ARAGON-METRO <-> VAL FLEURY RER),,3,,FFFFFF,000000
991011,100,162,162 (LOUIS ARAGON-METRO <-> VAL FLEURY RER),,3,,FFFFFF,000000
1005416,100,163,163 (PORTE DE CHAMPERRET-METRO <-> RUEIL - VILLE),,3,,FFFFFF,000000
1005417,100,163,163 (PORTE DE CHAMPERRET-METRO <-> RUEIL - VILLE),,3,,FFFFFF,000000
1005418,100,163,163 (NANTERRE-PREFECTURE RER <-> MADELEINE DANIELOU),,3,,FFFFFF,000000
1005419,100,163,163 (NANTERRE-PREFECTURE RER <-> MADELEINE DANIELOU),,3,,FFFFFF,000000
951925,100,163,163 (PORTE DE CHAMPERRET-METRO <-> LA GARENNE-COLOMBES - CHARLEBOURG),,3,,FFFFFF,000000
951928,100,163,163 (PORTE DE CHAMPERRET-METRO <-> NANTERRE-PREFECTURE-RER),,3,,FFFFFF,000000
951929,100,163,163 (LA GARENNE-COLOMBES - CHARLEBOURG <-> RUEIL - VILLE),,3,,FFFFFF,000000
1005420,100,164,164 (PORTE DE CHAMPERRET <-> COLLEGE CLAUDE MONET),,3,,FFFFFF,000000
1005421,100,164,164 (PORTE DE CHAMPERRET <-> COLLEGE CLAUDE MONET),,3,,FFFFFF,000000
1005408,100,165,165 (PORTE DE CHAMPERRET <-> ROBERT LAVERGNE),,3,,FFFFFF,000000
1005409,100,165,165 (PORTE DE CHAMPERRET <-> ROBERT LAVERGNE),,3,,FFFFFF,000000
991072,100,166,166 (PORTE DE LA CHAPELLE <-> ZAC DES LOUVRESSES),,3,,FFFFFF,000000
991073,100,166,166 (PORTE DE LA CHAPELLE <-> ZAC DES LOUVRESSES),,3,,FFFFFF,000000
1005797,100,167,167 ( AUDRA <-> PONT DE LEVALLOIS-METRO),,3,,FFFFFF,000000
1005798,100,167,167 ( AUDRA <-> PONT DE LEVALLOIS-METRO),,3,,FFFFFF,000000
991070,100,169,169 (HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
991071,100,169,169 (HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
991104,100,169,169 (HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
991105,100,169,169 (HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
938507,100,170,170 ((PORTE DES LILAS - SAINT-DENIS RER) <-> SAINT-DENIS RER),,3,,FFFFFF,000000
938508,100,170,170 (PORTE DES LILAS-METRO <-> (PORTE DES LILAS - SAINT-DENIS RER)),,3,,FFFFFF,000000
947371,100,170,170 (PORTE DES LILAS-METRO <-> SAINT-DENIS RER),,3,,FFFFFF,000000
994391,100,171,171 (PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE DROITE),,3,,FFFFFF,000000
994392,100,171,171 (PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE DROITE),,3,,FFFFFF,000000
994393,100,171,171 (PONT DE SEVRES-METRO <-> CHATEAU DE VERSAILLES),,3,,FFFFFF,000000
994394,100,171,171 (PONT DE SEVRES-METRO <-> CHATEAU DE VERSAILLES),,3,,FFFFFF,000000
994395,100,171,171 (PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE GAUCHE),,3,,FFFFFF,000000
994396,100,171,171 (PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE GAUCHE),,3,,FFFFFF,000000
977005,100,172,172 (BOURG-LA-REINE RER <-> L'ECHAT-PARKING),,3,,FFFFFF,000000
977006,100,172,172 (BOURG-LA-REINE RER <-> L'ECHAT-PARKING),,3,,FFFFFF,000000
868602,100,173,173 (PORTE DE CLICHY-METRO),,3,,FFFFFF,000000
970458,100,173,173 (PORTE DE CLICHY - METRO <-> 8 MAI 1945-MARCHE-METRO-TRAMWAY),,3,,FFFFFF,000000
991102,100,173,173 (PORTE DE CLICHY-METRO <-> FORT D'AUBERVILLIERS),,3,,FFFFFF,000000
991103,100,173,173 (PORTE DE CLICHY-METRO <-> FORT D'AUBERVILLIERS),,3,,FFFFFF,000000
1002780,100,174,174 (LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-OUEN RER),,3,,FFFFFF,000000
1002781,100,174,174 (LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-OUEN RER),,3,,FFFFFF,000000
1002776,100,175,175 (PORTE DE SAINT-CLOUD <-> GABRIEL PERI-METRO),,3,,FFFFFF,000000
1002777,100,175,175 (PORTE DE SAINT-CLOUD <-> GABRIEL PERI-METRO),,3,,FFFFFF,000000
1013882,100,176,176 (PONT DE NEUILLY-METRO <-> PETIT GENNEVILLIERS),,3,,FFFFFF,000000
1013883,100,176,176 (PONT DE NEUILLY-METRO <-> PETIT GENNEVILLIERS),,3,,FFFFFF,000000
982403,100,177,177 (GABRIEL PERI-METRO <-> ZONE INDUSTRIELLE NORD),,3,,FFFFFF,000000
982404,100,177,177 (GABRIEL PERI-METRO <-> ZONE INDUSTRIELLE NORD),,3,,FFFFFF,000000
982405,100,178,178 (LA DEFENSE-METRO-RER-TRAMWAY <-> GENNEVILLIERS RER),,3,,FFFFFF,000000
982406,100,178,178 (LA DEFENSE-METRO-RER-TRAMWAY <-> GENNEVILLIERS RER),,3,,FFFFFF,000000
976977,100,179,179 (PONT DE SEVRES-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
976978,100,179,179 (PONT DE SEVRES-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
976995,100,179,179 (PONT DE SEVRES-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
976996,100,179,179 (PONT DE SEVRES-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
891405,100,180,180 (CHARENTON ECOLES-METRO <-> LOUIS ARAGON-METRO),,3,,FFFFFF,000000
891407,100,180,180 (CHARENTON-ECOLES-METRO),,3,,FFFFFF,000000
982208,100,181,181 (ECOLE VETERINAIRE-METRO <-> CRETEIL-GAITE RN 19),,3,,FFFFFF,000000
982209,100,181,181 (ECOLE VETERINAIRE-METRO <-> CRETEIL-GAITE RN 19),,3,,FFFFFF,000000
891410,100,182,182 (MAIRIE D'IVRY-METRO <-> PONT DE CHOISY),,3,,FFFFFF,000000
976963,100,182,182 (MAIRIE D'IVRY-METRO <-> VILLENEUVE-TRIAGE RER),,3,,FFFFFF,000000
976964,100,182,182 (MAIRIE D'IVRY-METRO <-> VILLENEUVE-TRIAGE RER),,3,,FFFFFF,000000
994337,100,183,183 (PORTE DE CHOISY <-> ROUGET DE LISLE),,3,,FFFFFF,000000
994338,100,183,183 (PORTE DE CHOISY <-> ROUGET DE LISLE),,3,,FFFFFF,000000
994339,100,183,183 (PORTE DE CHOISY <-> AEROPORT D'ORLY-TERMINAL SUD),,3,,FFFFFF,000000
994340,100,183,183 (PORTE DE CHOISY <-> AEROPORT D'ORLY-TERMINAL SUD),,3,,FFFFFF,000000
994341,100,183,183 (PORTE DE CHOISY <-> MAIRIE D'ORLY),,3,,FFFFFF,000000
994342,100,183,183 (PORTE DE CHOISY <-> MAIRIE D'ORLY),,3,,FFFFFF,000000
964046,100,184,184 (PORTE D'ITALIE - HELENE BOUCHER <-> PASTEUR),,3,,FFFFFF,000000
976965,100,184,184 (PORTE D'ITALIE-METRO <-> PASTEUR),,3,,FFFFFF,000000
976966,100,184,184 (PORTE D'ITALIE-METRO <-> PASTEUR),,3,,FFFFFF,000000
884902,100,185,185 (PORTE D'ITALIE <-> MARCHE INTERNATIONAL DE RUNGIS.),,3,,FFFFFF,000000
884903,100,185,185 (PORTE D'ITALIE - HELENE BOUCHER),,3,,FFFFFF,000000
1002746,100,186,186 (PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT),,3,,FFFFFF,000000
1002747,100,186,186 (PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT),,3,,FFFFFF,000000
1002748,100,186,186 (PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT),,3,,FFFFFF,000000
1002749,100,186,186 (PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT),,3,,FFFFFF,000000
994343,100,187,187 (PORTE D'ORLEANS - METRO <-> CHARCOT - ZOLA),,3,,FFFFFF,000000
994344,100,187,187 (PORTE D'ORLEANS - METRO <-> CHARCOT - ZOLA),,3,,FFFFFF,000000
905017,100,188,188 (PORTE D'ORLEANS - METRO <-> ROSENBERG),,3,,FFFFFF,000000
905018,100,188,188 (PORTE D'ORLEANS - METRO),,3,,FFFFFF,000000
914128,100,189,189 (PORTE DE SAINT CLOUD-METRO <-> MARCHE DE CLAMART),,3,,FFFFFF,000000
991016,100,189,189 (GEORGES POMPIDOU <-> PORTE DE SAINT-CLOUD-METRO),,3,,FFFFFF,000000
991017,100,189,189 (GEORGES POMPIDOU <-> PORTE DE SAINT-CLOUD-METRO),,3,,FFFFFF,000000
914133,100,190,190 (SOLEIL LEVANT <-> VELIZY 2),,3,,FFFFFF,000000
977047,100,190,190 (MAIRIE D'ISSY-METRO <-> VELZY 2),,3,,FFFFFF,000000
977048,100,190,190 (MAIRIE D'ISSY-METRO <-> VELZY 2),,3,,FFFFFF,000000
965751,100,191,191 (PORTE DE VANVES-METRO <-> CLAMART-PLACE DU GARDE),,3,,FFFFFF,000000
965752,100,191,191 (PORTE DE VANVES-METRO <-> CLAMART-PLACE DU GARDE),,3,,FFFFFF,000000
884908,100,192,192 (MARCHE),,3,,FFFFFF,000000
994345,100,192,192 (ROBINSON RER <-> MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
994346,100,192,192 (ROBINSON RER <-> MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
938423,100,194,194 ((PORTE D'ORL-LYCEE DE CHATENAY) <-> MAIRIE DE FONTENAY-AUX-ROSES),,3,,FFFFFF,000000
977049,100,194,194 (PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT),,3,,FFFFFF,000000
977050,100,194,194 (PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT),,3,,FFFFFF,000000
977051,100,194,194 (PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT),,3,,FFFFFF,000000
977052,100,194,194 (PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT),,3,,FFFFFF,000000
977053,100,194,194 (PORTE D'ORLEANS-METRO <-> GROUPE SCOLAIRE SOPHIE BARAT),,3,,FFFFFF,000000
977054,100,194,194 (PORTE D'ORLEANS-METRO <-> GROUPE SCOLAIRE SOPHIE BARAT),,3,,FFFFFF,000000
914140,100,195,195 (FONTENAY-AUX-ROSES DIVISION LECLERC),,3,,FFFFFF,000000
997016,100,195,195 (CHATILLON - MONTROUGE-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
997017,100,195,195 (CHATILLON - MONTROUGE-METRO <-> ROBINSON RER),,3,,FFFFFF,000000
965687,100,196,196 (ANTONY RER <-> COLLEGE LA FONTAINE),,3,,FFFFFF,000000
965688,100,196,196 (ANTONY RER <-> COLLEGE LA FONTAINE),,3,,FFFFFF,000000
965689,100,196,196 (MASSY-PALAISEAU RER <-> ANTONY RER),,3,,FFFFFF,000000
965690,100,196,196 (MASSY-PALAISEAU RER <-> ANTONY RER),,3,,FFFFFF,000000
965711,100,196,196 (AMBLAINVILLIERS <-> ANTONY RER),,3,,FFFFFF,000000
965712,100,196,196 (AMBLAINVILLIERS <-> ANTONY RER),,3,,FFFFFF,000000
964034,100,197,197 (PORTE D'ORLEANS-METRO <-> MASSY - OPERA-THEATRE),,3,,FFFFFF,000000
964035,100,197,197 (PORTE D'ORLEANS-METRO <-> MASSY - OPERA-THEATRE),,3,,FFFFFF,000000
964036,100,197,197 (BACONNETS - MIRABEAU <-> LYCEE D'ANTONY),,3,,FFFFFF,000000
964037,100,197,197 (BACONNETS - MIRABEAU <-> LYCEE D'ANTONY),,3,,FFFFFF,000000
955789,100,199,199 (MASSY-PALAISEAU-RER <-> COLLEGE PABLO PICASSO),,3,,FFFFFF,000000
955790,100,199,199 (MASSY-PALAISEAU-RER <-> COLLEGE PABLO PICASSO),,3,,FFFFFF,000000
955791,100,199,199 (MASSY-PALAISEAU-RER <-> LA ROCADE-LYCEE),,3,,FFFFFF,000000
955792,100,199,199 (MASSY-PALAISEAU-RER <-> LA ROCADE-LYCEE),,3,,FFFFFF,000000
982204,100,201,201 (JOINVILLE LE PONT-RER <-> CHAMPIGNY-DIDEROT LA PLAGE),,3,,FFFFFF,000000
982205,100,201,201 (JOINVILLE LE PONT-RER <-> CHAMPIGNY-DIDEROT LA PLAGE),,3,,FFFFFF,000000
982335,100,203,203 (NEUILLY-PLAISANCE RER <-> ILE DE FRANCE),,3,,FFFFFF,000000
982336,100,203,203 (NEUILLY-PLAISANCE RER <-> ILE DE FRANCE),,3,,FFFFFF,000000
982337,100,203,203 (NEUILLY-PLAISANCE RER <-> ILE DE FRANCE),,3,,FFFFFF,000000
982338,100,203,203 (NEUILLY-PLAISANCE RER <-> ILE DE FRANCE),,3,,FFFFFF,000000
869493,100,206,206 (PLACE VERDUN),,3,,FFFFFF,000000
997290,100,206,206 (NOISY LE GRAND MONT D'EST-RER <-> EMERAINVILLE-PONTAULT COMBAULT-SNCF),,3,,FFFFFF,000000
997291,100,206,206 (NOISY LE GRAND MONT D'EST-RER <-> EMERAINVILLE-PONTAULT COMBAULT-SNCF),,3,,FFFFFF,000000
961058,100,207,207 (NOISY-LE-GRAND - MONT D'EST RER <-> (NOISY-LE-GRAND RER - HOPITAL)),,3,,FFFFFF,000000
961092,100,207,207 ((NOISY-LE-GRAND RER - HOPITAL) <-> HOPITAL DE LA QUEUE-EN-BRIE),,3,,FFFFFF,000000
884927,100,208,208S (CHAMPIGNY - SAINT-MAUR RER <-> CHAMPIGNY - SAINT-MAUR RER),,3,,FFFFFF,000000
909138,100,208,208S (CHAMPIGNY - SAINT-MAUR RER.),,3,,FFFFFF,000000
982059,100,208,208B (BOIS L'ABBE <-> CHAMPIGNY - SAINT-MAUR RER),,3,,FFFFFF,000000
982251,100,208,208A (PLACE DE LA RESISTANCE <-> CHAMPIGNY - SAINT-MAUR RER),,3,,FFFFFF,000000
982252,100,208,208A (PLACE DE LA RESISTANCE <-> CHAMPIGNY - SAINT-MAUR RER),,3,,FFFFFF,000000
982253,100,208,208B (PLACE DE VERDUN <-> CHAMPIGNY - SAINT-MAUR RER),,3,,FFFFFF,000000
982254,100,208,208B (PLACE DE VERDUN <-> CHAMPIGNY - SAINT-MAUR RER),,3,,FFFFFF,000000
982321,100,208,208B (BOIS L'ABBE <-> JEAN-BAPTISTE CLEMENT),,3,,FFFFFF,000000
982322,100,208,208B (BOIS L'ABBE <-> JEAN-BAPTISTE CLEMENT),,3,,FFFFFF,000000
982323,100,208,208A (PLACE DE LA RESISTANCE <-> JEAN-BAPTISTE CLEMENT),,3,,FFFFFF,000000
982324,100,208,208A (PLACE DE LA RESISTANCE <-> JEAN-BAPTISTE CLEMENT),,3,,FFFFFF,000000
870303,100,210,210 (CHATEAU DE VINCENNES <-> BRY-SUR-MARNE RER),,3,,FFFFFF,000000
916929,100,210,210 (CHATEAU DE VINCENNES <-> BRY-SUR-MARNE RER),,3,,FFFFFF,000000
942210,100,210,210 (LEDRU-ROLLIN - GENERAL DE GAULLE),,3,,FFFFFF,000000
982293,100,210,210 (CHATEAU DE VINCENNES <-> VILLIERS-SUR-MARNE - LE PLESSIS),,3,,FFFFFF,000000
982294,100,210,210 (CHATEAU DE VINCENNES <-> VILLIERS-SUR-MARNE - LE PLESSIS),,3,,FFFFFF,000000
982295,100,210,210 (CHATEAU DE VINCENNES <-> VILLIERS - LE PLESSIS-TREVISE RER),,3,,FFFFFF,000000
982296,100,210,210 (CHATEAU DE VINCENNES <-> VILLIERS - LE PLESSIS-TREVISE RER),,3,,FFFFFF,000000
869484,100,211,211 (NOISIEL <-> CHELLES 2),,3,,FFFFFF,000000
982599,100,211,211 (VAIRES/MARNE-GARE DE VAIRES TORCY <-> CENTRE COMMERCIAL CHELLES 2),,3,,FFFFFF,000000
982600,100,211,211 (VAIRES/MARNE-GARE DE VAIRES TORCY <-> CENTRE COMMERCIAL CHELLES 2),,3,,FFFFFF,000000
982619,100,212,212 (POINTE DE CHAMPS <-> EMERAINVILLE-PONTAULT-COMBAULT RER),,3,,FFFFFF,000000
982620,100,212,212 (POINTE DE CHAMPS <-> EMERAINVILLE-PONTAULT-COMBAULT RER),,3,,FFFFFF,000000
869472,100,213,213 (GARE DE CHELLES-GOURNAY-RER <-> NOISIEL-RER),,3,,FFFFFF,000000
869474,100,213,213 (GARE DE CHELLES-GOURNAY-RER <-> PLACE PABLO PICASSO),,3,,FFFFFF,000000
869475,100,213,213 (GARE DE CHELLES-GOURNAY-RER <-> PLACE CHURCHILL),,3,,FFFFFF,000000
982607,100,213,213 (GARE DE CHELLES-GOURNAY-RER <-> LE VILLAGE),,3,,FFFFFF,000000
982608,100,213,213 (GARE DE CHELLES-GOURNAY-RER <-> LE VILLAGE),,3,,FFFFFF,000000
994353,100,214,214 (NEUILLY-PLAISANCE RER <-> GAGNY-ROGER SALENGRO),,3,,FFFFFF,000000
994354,100,214,214 (NEUILLY-PLAISANCE RER <-> GAGNY-ROGER SALENGRO),,3,,FFFFFF,000000
1013809,100,215,215 (PORTE DE MONTREUIL <-> VINCENNES RER-REPUBLIQUE),,3,,FFFFFF,000000
1013810,100,215,215 (PORTE DE MONTREUIL <-> VINCENNES RER-REPUBLIQUE),,3,,FFFFFF,000000
884990,100,216,216 (MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
